Transaction,Item,date_time,period_day,weekday_weekend,profit
245,Cake,11/1/2016 15:37,afternoon,weekday,3.0
245,Cookies,11/1/2016 15:37,afternoon,weekday,1.5
246,Tea,11/1/2016 15:48,afternoon,weekday,2.0
246,Bread,11/1/2016 15:48,afternoon,weekday,2.0
247,Alfajores,11/1/2016 16:07,afternoon,weekday,1.5
247,Coffee,11/1/2016 16:07,afternoon,weekday,2.0
247,Coffee,11/1/2016 16:07,afternoon,weekday,2.0
247,Coffee,11/1/2016 16:07,afternoon,weekday,2.0
247,Juice,11/1/2016 16:07,afternoon,weekday,2.0
248,Coffee,11/1/2016 16:08,afternoon,weekday,2.0
248,Tea,11/1/2016 16:08,afternoon,weekday,2.0
248,Soup,11/1/2016 16:08,afternoon,weekday,3.0
249,Hot chocolate,11/1/2016 16:10,afternoon,weekday,2.5
250,Cookies,11/1/2016 16:10,afternoon,weekday,1.5
251,Coffee,11/1/2016 16:26,afternoon,weekday,2.0
251,Medialuna,11/1/2016 16:26,afternoon,weekday,1.5
252,Bread,11/1/2016 16:28,afternoon,weekday,2.0
252,Eggs,11/1/2016 16:28,afternoon,weekday,1.5
253,Scandinavian,11/1/2016 17:46,evening,weekday,2.5
254,Medialuna,11/1/2016 18:43,evening,weekday,1.5
255,Coffee,11/2/2016 8:02,morning,weekday,2.0
255,Coffee,11/2/2016 8:02,morning,weekday,2.0
255,Pastry,11/2/2016 8:02,morning,weekday,2.5
256,Coffee,11/2/2016 8:05,morning,weekday,2.0
256,Bread,11/2/2016 8:05,morning,weekday,2.0
257,Bread,11/2/2016 8:07,morning,weekday,2.0
257,Coffee,11/2/2016 8:07,morning,weekday,2.0
257,Pastry,11/2/2016 8:07,morning,weekday,2.5
258,Coffee,11/2/2016 8:08,morning,weekday,2.0
258,Pastry,11/2/2016 8:08,morning,weekday,2.5
259,Pastry,11/2/2016 8:11,morning,weekday,2.5
260,Coffee,11/2/2016 8:12,morning,weekday,2.0
261,Coffee,11/2/2016 8:12,morning,weekday,2.0
262,Coffee,11/2/2016 8:29,morning,weekday,2.0
262,Hot chocolate,11/2/2016 8:29,morning,weekday,2.5
262,Pastry,11/2/2016 8:29,morning,weekday,2.5
263,Coke,11/2/2016 8:53,morning,weekday,1.0
264,Coffee,11/2/2016 9:02,morning,weekday,2.0
264,Jam,11/2/2016 9:02,morning,weekday,1.25
265,Tea,11/2/2016 9:03,morning,weekday,2.0
266,Bread,11/2/2016 9:05,morning,weekday,2.0
266,Pastry,11/2/2016 9:05,morning,weekday,2.5
267,Coffee,11/2/2016 9:18,morning,weekday,2.0
267,Alfajores,11/2/2016 9:18,morning,weekday,1.5
268,Tea,11/2/2016 9:22,morning,weekday,2.0
268,Pastry,11/2/2016 9:22,morning,weekday,2.5
269,Bread,11/2/2016 9:25,morning,weekday,2.0
270,Coffee,11/2/2016 9:27,morning,weekday,2.0
270,Jam,11/2/2016 9:27,morning,weekday,1.25
271,Coffee,11/2/2016 9:33,morning,weekday,2.0
271,Tea,11/2/2016 9:33,morning,weekday,2.0
271,Coffee,11/2/2016 9:33,morning,weekday,2.0
271,Pastry,11/2/2016 9:33,morning,weekday,2.5
274,Coffee,11/2/2016 9:52,morning,weekday,2.0
274,Bread,11/2/2016 9:52,morning,weekday,2.0
274,Pastry,11/2/2016 9:52,morning,weekday,2.5
276,Coffee,11/2/2016 9:54,morning,weekday,2.0
276,Coffee,11/2/2016 9:54,morning,weekday,2.0
276,Pastry,11/2/2016 9:54,morning,weekday,2.5
278,Coffee,11/2/2016 10:13,morning,weekday,2.0
278,Pastry,11/2/2016 10:13,morning,weekday,2.5
279,Coffee,11/2/2016 10:15,morning,weekday,2.0
280,Coffee,11/2/2016 10:17,morning,weekday,2.0
280,Pastry,11/2/2016 10:17,morning,weekday,2.5
281,Bread,11/2/2016 10:29,morning,weekday,2.0
281,Bread,11/2/2016 10:29,morning,weekday,2.0
282,Bread,11/2/2016 10:37,morning,weekday,2.0
282,Coffee,11/2/2016 10:37,morning,weekday,2.0
282,Pastry,11/2/2016 10:37,morning,weekday,2.5
283,Pastry,11/2/2016 10:44,morning,weekday,2.5
283,Coffee,11/2/2016 10:44,morning,weekday,2.0
284,Coffee,11/2/2016 10:48,morning,weekday,2.0
285,Pastry,11/2/2016 10:52,morning,weekday,2.5
286,Bread,11/2/2016 10:53,morning,weekday,2.0
286,Juice,11/2/2016 10:53,morning,weekday,2.0
286,Alfajores,11/2/2016 10:53,morning,weekday,1.5
287,Coffee,11/2/2016 10:56,morning,weekday,2.0
287,Pastry,11/2/2016 10:56,morning,weekday,2.5
288,Bread,11/2/2016 10:59,morning,weekday,2.0
288,Alfajores,11/2/2016 10:59,morning,weekday,1.5
289,Bread,11/2/2016 11:00,morning,weekday,2.0
290,Coffee,11/2/2016 11:03,morning,weekday,2.0
290,Cookies,11/2/2016 11:03,morning,weekday,1.5
291,Coffee,11/2/2016 11:04,morning,weekday,2.0
292,Cookies,11/2/2016 11:15,morning,weekday,1.5
294,Coffee,11/2/2016 11:35,morning,weekday,2.0
295,Jam,11/2/2016 11:39,morning,weekday,1.25
295,Tartine,11/2/2016 11:39,morning,weekday,3.0
295,Bread,11/2/2016 11:39,morning,weekday,2.0
296,Scandinavian,11/2/2016 11:58,morning,weekday,2.5
297,Coffee,11/2/2016 12:06,afternoon,weekday,2.0
297,Muffin,11/2/2016 12:06,afternoon,weekday,2.0
297,Scandinavian,11/2/2016 12:06,afternoon,weekday,2.5
298,Tartine,11/2/2016 12:11,afternoon,weekday,3.0
298,Coffee,11/2/2016 12:11,afternoon,weekday,2.0
298,Coke,11/2/2016 12:11,afternoon,weekday,1.0
299,Bread,11/2/2016 12:14,afternoon,weekday,2.0
300,Scandinavian,11/2/2016 12:18,afternoon,weekday,2.5
300,Alfajores,11/2/2016 12:18,afternoon,weekday,1.5
300,Coffee,11/2/2016 12:18,afternoon,weekday,2.0
300,Coffee,11/2/2016 12:18,afternoon,weekday,2.0
301,Juice,11/2/2016 12:24,afternoon,weekday,2.0
301,Mineral water,11/2/2016 12:24,afternoon,weekday,1.5
301,Soup,11/2/2016 12:24,afternoon,weekday,3.0
302,Soup,11/2/2016 12:27,afternoon,weekday,3.0
302,Tea,11/2/2016 12:27,afternoon,weekday,2.0
303,Juice,11/2/2016 12:30,afternoon,weekday,2.0
303,Tea,11/2/2016 12:30,afternoon,weekday,2.0
303,Cookies,11/2/2016 12:30,afternoon,weekday,1.5
303,Soup,11/2/2016 12:30,afternoon,weekday,3.0
304,Tea,11/2/2016 12:33,afternoon,weekday,2.0
305,Fudge,11/2/2016 12:35,afternoon,weekday,2.0
306,Coffee,11/2/2016 12:39,afternoon,weekday,2.0
306,Mineral water,11/2/2016 12:39,afternoon,weekday,1.5
306,Juice,11/2/2016 12:39,afternoon,weekday,2.0
306,Soup,11/2/2016 12:39,afternoon,weekday,3.0
308,Smoothies,11/2/2016 12:54,afternoon,weekday,2.5
309,Tea,11/2/2016 12:56,afternoon,weekday,2.0
310,Coffee,11/2/2016 13:02,afternoon,weekday,2.0
310,Sandwich,11/2/2016 13:02,afternoon,weekday,3.5
310,Sandwich,11/2/2016 13:02,afternoon,weekday,3.5
311,Cookies,11/2/2016 13:09,afternoon,weekday,1.5
312,Soup,11/2/2016 13:11,afternoon,weekday,3.0
312,Tea,11/2/2016 13:11,afternoon,weekday,2.0
312,Juice,11/2/2016 13:11,afternoon,weekday,2.0
313,Soup,11/2/2016 13:12,afternoon,weekday,3.0
314,Coffee,11/2/2016 13:16,afternoon,weekday,2.0
316,Bread,11/2/2016 13:23,afternoon,weekday,2.0
317,Cookies,11/2/2016 13:42,afternoon,weekday,1.5
317,Tea,11/2/2016 13:42,afternoon,weekday,2.0
318,Soup,11/2/2016 13:46,afternoon,weekday,3.0
318,Bread,11/2/2016 13:46,afternoon,weekday,2.0
319,Coffee,11/2/2016 13:50,afternoon,weekday,2.0
320,Coffee,11/2/2016 13:58,afternoon,weekday,2.0
321,Coffee,11/2/2016 14:00,afternoon,weekday,2.0
321,Tea,11/2/2016 14:00,afternoon,weekday,2.0
322,Bread,11/2/2016 14:01,afternoon,weekday,2.0
323,Tea,11/2/2016 14:05,afternoon,weekday,2.0
324,Coffee,11/2/2016 14:11,afternoon,weekday,2.0
324,Tea,11/2/2016 14:11,afternoon,weekday,2.0
325,Coffee,11/2/2016 14:11,afternoon,weekday,2.0
326,Fudge,11/2/2016 14:34,afternoon,weekday,2.0
327,Tea,11/2/2016 15:03,afternoon,weekday,2.0
328,Soup,11/2/2016 15:25,afternoon,weekday,3.0
328,Tea,11/2/2016 15:25,afternoon,weekday,2.0
329,Juice,11/2/2016 15:33,afternoon,weekday,2.0
330,Alfajores,11/2/2016 15:46,afternoon,weekday,1.5
331,Bread,11/2/2016 15:57,afternoon,weekday,2.0
332,Coffee,11/2/2016 16:25,afternoon,weekday,2.0
332,Alfajores,11/2/2016 16:25,afternoon,weekday,1.5
333,Juice,11/2/2016 16:54,afternoon,weekday,2.0
333,Alfajores,11/2/2016 16:54,afternoon,weekday,1.5
333,Cookies,11/2/2016 16:54,afternoon,weekday,1.5
333,Mineral water,11/2/2016 16:54,afternoon,weekday,1.5
334,Coffee,11/2/2016 17:01,evening,weekday,2.0
334,Alfajores,11/2/2016 17:01,evening,weekday,1.5
335,Fudge,11/2/2016 17:41,evening,weekday,2.0
336,Mighty Protein,11/2/2016 18:08,evening,weekday,2.0
336,Juice,11/2/2016 18:08,evening,weekday,2.0
337,Coffee,11/2/2016 18:13,evening,weekday,2.0
337,Mineral water,11/2/2016 18:13,evening,weekday,1.5
337,Alfajores,11/2/2016 18:13,evening,weekday,1.5
338,Mighty Protein,11/2/2016 18:19,evening,weekday,2.0
338,Coffee,11/2/2016 18:19,evening,weekday,2.0
339,Alfajores,11/2/2016 18:40,evening,weekday,1.5
340,Coffee,11/3/2016 7:46,morning,weekday,2.0
340,Bread,11/3/2016 7:46,morning,weekday,2.0
341,Medialuna,11/3/2016 7:50,morning,weekday,1.5
341,Medialuna,11/3/2016 7:50,morning,weekday,1.5
342,Medialuna,11/3/2016 8:01,morning,weekday,1.5
342,Bread,11/3/2016 8:01,morning,weekday,2.0
344,Coffee,11/3/2016 8:08,morning,weekday,2.0
344,Pastry,11/3/2016 8:08,morning,weekday,2.5
346,Coffee,11/3/2016 8:15,morning,weekday,2.0
346,Coffee,11/3/2016 8:15,morning,weekday,2.0
346,Pastry,11/3/2016 8:15,morning,weekday,2.5
346,Pastry,11/3/2016 8:15,morning,weekday,2.5
346,Coffee,11/3/2016 8:15,morning,weekday,2.0
347,Medialuna,11/3/2016 8:40,morning,weekday,1.5
348,Bread,11/3/2016 8:49,morning,weekday,2.0
348,Tea,11/3/2016 8:49,morning,weekday,2.0
348,Sandwich,11/3/2016 8:49,morning,weekday,3.5
349,Bread,11/3/2016 8:54,morning,weekday,2.0
350,Jam,11/3/2016 9:00,morning,weekday,1.25
350,Coffee,11/3/2016 9:00,morning,weekday,2.0
351,Focaccia,11/3/2016 9:02,morning,weekday,2.5
352,Bread,11/3/2016 9:06,morning,weekday,2.0
353,Tartine,11/3/2016 9:08,morning,weekday,3.0
353,Pastry,11/3/2016 9:08,morning,weekday,2.5
353,Bread,11/3/2016 9:08,morning,weekday,2.0
354,Pastry,11/3/2016 9:13,morning,weekday,2.5
355,Bread,11/3/2016 9:19,morning,weekday,2.0
355,Pastry,11/3/2016 9:19,morning,weekday,2.5
356,Pastry,11/3/2016 9:24,morning,weekday,2.5
356,Bread,11/3/2016 9:24,morning,weekday,2.0
357,Jam,11/3/2016 9:31,morning,weekday,1.25
357,Coffee,11/3/2016 9:31,morning,weekday,2.0
359,Bread,11/3/2016 9:34,morning,weekday,2.0
359,Pastry,11/3/2016 9:34,morning,weekday,2.5
360,Coffee,11/3/2016 9:44,morning,weekday,2.0
360,Tea,11/3/2016 9:44,morning,weekday,2.0
360,Bread,11/3/2016 9:44,morning,weekday,2.0
361,Jam,11/3/2016 9:45,morning,weekday,1.25
363,Pastry,11/3/2016 9:57,morning,weekday,2.5
363,Medialuna,11/3/2016 9:57,morning,weekday,1.5
363,Medialuna,11/3/2016 9:57,morning,weekday,1.5
364,Coffee,11/3/2016 9:59,morning,weekday,2.0
365,Tea,11/3/2016 10:01,morning,weekday,2.0
366,Bread,11/3/2016 10:04,morning,weekday,2.0
367,Bread,11/3/2016 10:10,morning,weekday,2.0
367,Pastry,11/3/2016 10:10,morning,weekday,2.5
368,Pastry,11/3/2016 10:13,morning,weekday,2.5
370,Tea,11/3/2016 10:27,morning,weekday,2.0
371,Coffee,11/3/2016 10:39,morning,weekday,2.0
371,Brownie,11/3/2016 10:39,morning,weekday,2.0
371,Alfajores,11/3/2016 10:39,morning,weekday,1.5
371,Fudge,11/3/2016 10:39,morning,weekday,2.0
372,Bread,11/3/2016 10:48,morning,weekday,2.0
372,Fudge,11/3/2016 10:48,morning,weekday,2.0
372,Cookies,11/3/2016 10:48,morning,weekday,1.5
373,Coffee,11/3/2016 11:03,morning,weekday,2.0
374,Bread,11/3/2016 11:05,morning,weekday,2.0
375,Coffee,11/3/2016 11:15,morning,weekday,2.0
375,Coffee,11/3/2016 11:15,morning,weekday,2.0
375,Jam,11/3/2016 11:15,morning,weekday,1.25
375,Pastry,11/3/2016 11:15,morning,weekday,2.5
376,Soup,11/3/2016 11:20,morning,weekday,3.0
376,Coffee,11/3/2016 11:20,morning,weekday,2.0
377,Smoothies,11/3/2016 11:23,morning,weekday,2.5
377,Soup,11/3/2016 11:23,morning,weekday,3.0
377,Pastry,11/3/2016 11:23,morning,weekday,2.5
378,Pastry,11/3/2016 11:31,morning,weekday,2.5
378,Bread,11/3/2016 11:31,morning,weekday,2.0
379,Pastry,11/3/2016 11:47,morning,weekday,2.5
379,Medialuna,11/3/2016 11:47,morning,weekday,1.5
380,Tea,11/3/2016 11:51,morning,weekday,2.0
380,Coffee,11/3/2016 11:51,morning,weekday,2.0
381,Bread,11/3/2016 11:53,morning,weekday,2.0
381,Cookies,11/3/2016 11:53,morning,weekday,1.5
382,Coffee,11/3/2016 12:01,afternoon,weekday,2.0
382,Coffee,11/3/2016 12:01,afternoon,weekday,2.0
382,Bread,11/3/2016 12:01,afternoon,weekday,2.0
382,Sandwich,11/3/2016 12:01,afternoon,weekday,3.5
382,Focaccia,11/3/2016 12:01,afternoon,weekday,2.5
383,Coffee,11/3/2016 12:02,afternoon,weekday,2.0
384,Coffee,11/3/2016 12:05,afternoon,weekday,2.0
384,Sandwich,11/3/2016 12:05,afternoon,weekday,3.5
384,Brownie,11/3/2016 12:05,afternoon,weekday,2.0
385,Brownie,11/3/2016 12:07,afternoon,weekday,2.0
385,Cookies,11/3/2016 12:07,afternoon,weekday,1.5
386,Coffee,11/3/2016 12:12,afternoon,weekday,2.0
387,Coffee,11/3/2016 12:16,afternoon,weekday,2.0
388,Sandwich,11/3/2016 12:23,afternoon,weekday,3.5
388,Bread,11/3/2016 12:23,afternoon,weekday,2.0
388,Coffee,11/3/2016 12:23,afternoon,weekday,2.0
389,Coffee,11/3/2016 12:37,afternoon,weekday,2.0
389,Hot chocolate,11/3/2016 12:37,afternoon,weekday,2.5
390,Tea,11/3/2016 12:47,afternoon,weekday,2.0
391,Sandwich,11/3/2016 13:02,afternoon,weekday,3.5
391,Coffee,11/3/2016 13:02,afternoon,weekday,2.0
391,Brownie,11/3/2016 13:02,afternoon,weekday,2.0
392,Brownie,11/3/2016 13:19,afternoon,weekday,2.0
392,Pastry,11/3/2016 13:19,afternoon,weekday,2.5
392,Focaccia,11/3/2016 13:19,afternoon,weekday,2.5
393,Cake,11/3/2016 13:30,afternoon,weekday,3.0
393,Focaccia,11/3/2016 13:30,afternoon,weekday,2.5
394,Soup,11/3/2016 13:35,afternoon,weekday,3.0
394,Mineral water,11/3/2016 13:35,afternoon,weekday,1.5
397,Coffee,11/3/2016 13:41,afternoon,weekday,2.0
397,Coffee,11/3/2016 13:41,afternoon,weekday,2.0
397,Pastry,11/3/2016 13:41,afternoon,weekday,2.5
398,Coffee,11/3/2016 14:00,afternoon,weekday,2.0
399,Tea,11/3/2016 14:03,afternoon,weekday,2.0
399,Cake,11/3/2016 14:03,afternoon,weekday,3.0
400,Coffee,11/3/2016 14:09,afternoon,weekday,2.0
400,Soup,11/3/2016 14:09,afternoon,weekday,3.0
401,Bread,11/3/2016 14:14,afternoon,weekday,2.0
401,Focaccia,11/3/2016 14:14,afternoon,weekday,2.5
401,Fudge,11/3/2016 14:14,afternoon,weekday,2.0
402,Hot chocolate,11/3/2016 14:16,afternoon,weekday,2.5
402,Coffee,11/3/2016 14:16,afternoon,weekday,2.0
402,Alfajores,11/3/2016 14:16,afternoon,weekday,1.5
403,Brownie,11/3/2016 14:26,afternoon,weekday,2.0
403,Pastry,11/3/2016 14:26,afternoon,weekday,2.5
403,Cake,11/3/2016 14:26,afternoon,weekday,3.0
404,Medialuna,11/3/2016 14:40,afternoon,weekday,1.5
404,Alfajores,11/3/2016 14:40,afternoon,weekday,1.5
404,Dulce de Leche,11/3/2016 14:40,afternoon,weekday,1.5
405,Dulce de Leche,11/3/2016 14:41,afternoon,weekday,1.5
405,Alfajores,11/3/2016 14:41,afternoon,weekday,1.5
406,Bread,11/3/2016 14:48,afternoon,weekday,2.0
406,Cake,11/3/2016 14:48,afternoon,weekday,3.0
407,Cake,11/3/2016 14:51,afternoon,weekday,3.0
407,Coffee,11/3/2016 14:51,afternoon,weekday,2.0
408,Bread,11/3/2016 15:00,afternoon,weekday,2.0
409,Sandwich,11/3/2016 15:01,afternoon,weekday,3.5
410,Bread,11/3/2016 15:06,afternoon,weekday,2.0
410,Coffee,11/3/2016 15:06,afternoon,weekday,2.0
410,Alfajores,11/3/2016 15:06,afternoon,weekday,1.5
410,Medialuna,11/3/2016 15:06,afternoon,weekday,1.5
411,Coffee,11/3/2016 15:19,afternoon,weekday,2.0
412,Bread,11/3/2016 15:23,afternoon,weekday,2.0
412,Alfajores,11/3/2016 15:23,afternoon,weekday,1.5
413,Tea,11/3/2016 15:27,afternoon,weekday,2.0
413,Coffee,11/3/2016 15:27,afternoon,weekday,2.0
414,Bread,11/3/2016 15:33,afternoon,weekday,2.0
415,Dulce de Leche,11/3/2016 15:33,afternoon,weekday,1.5
417,Fudge,11/3/2016 15:41,afternoon,weekday,2.0
418,Coffee,11/3/2016 15:42,afternoon,weekday,2.0
419,Coffee,11/3/2016 15:55,afternoon,weekday,2.0
419,Alfajores,11/3/2016 15:55,afternoon,weekday,1.5
419,Juice,11/3/2016 15:55,afternoon,weekday,2.0
419,Brownie,11/3/2016 15:55,afternoon,weekday,2.0
420,Alfajores,11/3/2016 15:59,afternoon,weekday,1.5
421,Alfajores,11/3/2016 16:06,afternoon,weekday,1.5
421,Brownie,11/3/2016 16:06,afternoon,weekday,2.0
421,Cookies,11/3/2016 16:06,afternoon,weekday,1.5
421,Bread,11/3/2016 16:06,afternoon,weekday,2.0
421,Juice,11/3/2016 16:06,afternoon,weekday,2.0
422,Cake,11/3/2016 16:10,afternoon,weekday,3.0
422,Cookies,11/3/2016 16:10,afternoon,weekday,1.5
424,Coffee,11/3/2016 16:28,afternoon,weekday,2.0
426,Tea,11/3/2016 17:15,evening,weekday,2.0
427,Coffee,11/3/2016 17:25,evening,weekday,2.0
428,Focaccia,11/3/2016 17:29,evening,weekday,2.5
429,Dulce de Leche,11/3/2016 17:32,evening,weekday,1.5
430,Juice,11/3/2016 17:40,evening,weekday,2.0
430,Cookies,11/3/2016 17:40,evening,weekday,1.5
431,Bread,11/3/2016 17:45,evening,weekday,2.0
432,Hot chocolate,11/3/2016 18:07,evening,weekday,2.5
433,Coffee,11/3/2016 18:08,evening,weekday,2.0
435,Coffee,11/3/2016 18:51,evening,weekday,2.0
436,Coffee,11/3/2016 19:00,evening,weekday,2.0
437,Medialuna,11/4/2016 7:32,morning,weekday,1.5
438,Bread,11/4/2016 8:34,morning,weekday,2.0
438,Tea,11/4/2016 8:34,morning,weekday,2.0
438,Jam,11/4/2016 8:34,morning,weekday,1.25
440,Bread,11/4/2016 8:40,morning,weekday,2.0
441,Coffee,11/4/2016 8:45,morning,weekday,2.0
442,Medialuna,11/4/2016 8:53,morning,weekday,1.5
442,Coffee,11/4/2016 8:53,morning,weekday,2.0
443,Bread,11/4/2016 9:02,morning,weekday,2.0
444,Medialuna,11/4/2016 9:05,morning,weekday,1.5
444,Pastry,11/4/2016 9:05,morning,weekday,2.5
444,Medialuna,11/4/2016 9:05,morning,weekday,1.5
445,Coffee,11/4/2016 9:07,morning,weekday,2.0
445,Coffee,11/4/2016 9:07,morning,weekday,2.0
445,Jam,11/4/2016 9:07,morning,weekday,1.25
446,Bread,11/4/2016 9:08,morning,weekday,2.0
446,Coffee,11/4/2016 9:08,morning,weekday,2.0
447,Coffee,11/4/2016 9:09,morning,weekday,2.0
447,Coffee,11/4/2016 9:09,morning,weekday,2.0
448,Bread,11/4/2016 9:11,morning,weekday,2.0
449,Hot chocolate,11/4/2016 9:13,morning,weekday,2.5
450,Bread,11/4/2016 9:14,morning,weekday,2.0
450,Medialuna,11/4/2016 9:14,morning,weekday,1.5
451,Bread,11/4/2016 9:22,morning,weekday,2.0
451,Jam,11/4/2016 9:22,morning,weekday,1.25
452,Jam,11/4/2016 9:23,morning,weekday,1.25
452,Bread,11/4/2016 9:23,morning,weekday,2.0
453,Coffee,11/4/2016 9:24,morning,weekday,2.0
453,Bread,11/4/2016 9:24,morning,weekday,2.0
454,Bread,11/4/2016 9:29,morning,weekday,2.0
455,Bread,11/4/2016 9:30,morning,weekday,2.0
455,Coffee,11/4/2016 9:30,morning,weekday,2.0
455,Coffee,11/4/2016 9:30,morning,weekday,2.0
456,Tea,11/4/2016 9:38,morning,weekday,2.0
456,Pastry,11/4/2016 9:38,morning,weekday,2.5
457,Coffee,11/4/2016 9:40,morning,weekday,2.0
457,Coffee,11/4/2016 9:40,morning,weekday,2.0
458,Bread,11/4/2016 9:52,morning,weekday,2.0
459,Pastry,11/4/2016 9:55,morning,weekday,2.5
459,Brownie,11/4/2016 9:55,morning,weekday,2.0
461,Coffee,11/4/2016 10:01,morning,weekday,2.0
462,Tea,11/4/2016 10:10,morning,weekday,2.0
462,Coffee,11/4/2016 10:10,morning,weekday,2.0
462,Honey,11/4/2016 10:10,morning,weekday,1.25
462,Cookies,11/4/2016 10:10,morning,weekday,1.5
463,Tea,11/4/2016 10:14,morning,weekday,2.0
464,Bread,11/4/2016 10:24,morning,weekday,2.0
465,Brownie,11/4/2016 10:25,morning,weekday,2.0
466,Bread,11/4/2016 10:35,morning,weekday,2.0
466,Coffee,11/4/2016 10:35,morning,weekday,2.0
467,Bread,11/4/2016 10:36,morning,weekday,2.0
468,Coffee,11/4/2016 10:41,morning,weekday,2.0
469,Tea,11/4/2016 10:48,morning,weekday,2.0
469,Tea,11/4/2016 10:48,morning,weekday,2.0
470,Tea,11/4/2016 10:51,morning,weekday,2.0
471,Coffee,11/4/2016 10:54,morning,weekday,2.0
471,Coffee,11/4/2016 10:54,morning,weekday,2.0
473,Bread,11/4/2016 11:00,morning,weekday,2.0
473,Coffee,11/4/2016 11:00,morning,weekday,2.0
474,Bread,11/4/2016 11:06,morning,weekday,2.0
474,Bread,11/4/2016 11:06,morning,weekday,2.0
475,Bread,11/4/2016 11:10,morning,weekday,2.0
476,Coffee,11/4/2016 11:12,morning,weekday,2.0
476,Brownie,11/4/2016 11:12,morning,weekday,2.0
477,Coffee,11/4/2016 11:13,morning,weekday,2.0
478,Coffee,11/4/2016 11:17,morning,weekday,2.0
478,Brownie,11/4/2016 11:17,morning,weekday,2.0
479,Mineral water,11/4/2016 11:25,morning,weekday,1.5
479,Coffee,11/4/2016 11:25,morning,weekday,2.0
479,Coffee,11/4/2016 11:25,morning,weekday,2.0
479,Tartine,11/4/2016 11:25,morning,weekday,3.0
480,Brownie,11/4/2016 11:33,morning,weekday,2.0
480,Coffee,11/4/2016 11:33,morning,weekday,2.0
481,Brownie,11/4/2016 11:36,morning,weekday,2.0
481,Juice,11/4/2016 11:36,morning,weekday,2.0
482,Coffee,11/4/2016 11:42,morning,weekday,2.0
482,Coffee,11/4/2016 11:42,morning,weekday,2.0
482,Bread,11/4/2016 11:42,morning,weekday,2.0
482,Tea,11/4/2016 11:42,morning,weekday,2.0
482,Alfajores,11/4/2016 11:42,morning,weekday,1.5
482,Medialuna,11/4/2016 11:42,morning,weekday,1.5
482,Pastry,11/4/2016 11:42,morning,weekday,2.5
482,Jam,11/4/2016 11:42,morning,weekday,1.25
483,Bread,11/4/2016 12:09,afternoon,weekday,2.0
484,Fudge,11/4/2016 12:13,afternoon,weekday,2.0
484,Fudge,11/4/2016 12:13,afternoon,weekday,2.0
485,Coffee,11/4/2016 12:17,afternoon,weekday,2.0
486,Pastry,11/4/2016 12:34,afternoon,weekday,2.5
486,Bread,11/4/2016 12:34,afternoon,weekday,2.0
487,Soup,11/4/2016 12:45,afternoon,weekday,3.0
487,Scandinavian,11/4/2016 12:45,afternoon,weekday,2.5
487,Coffee,11/4/2016 12:45,afternoon,weekday,2.0
487,Mineral water,11/4/2016 12:45,afternoon,weekday,1.5
488,Juice,11/4/2016 12:51,afternoon,weekday,2.0
488,Mineral water,11/4/2016 12:51,afternoon,weekday,1.5
488,Sandwich,11/4/2016 12:51,afternoon,weekday,3.5
489,Bread,11/4/2016 12:54,afternoon,weekday,2.0
489,Pastry,11/4/2016 12:54,afternoon,weekday,2.5
489,Bread,11/4/2016 12:54,afternoon,weekday,2.0
490,Coffee,11/4/2016 12:56,afternoon,weekday,2.0
490,Coffee,11/4/2016 12:56,afternoon,weekday,2.0
491,Bread,11/4/2016 13:01,afternoon,weekday,2.0
491,Coffee,11/4/2016 13:01,afternoon,weekday,2.0
491,Mineral water,11/4/2016 13:01,afternoon,weekday,1.5
492,Coffee,11/4/2016 13:04,afternoon,weekday,2.0
492,Tartine,11/4/2016 13:04,afternoon,weekday,3.0
492,Sandwich,11/4/2016 13:04,afternoon,weekday,3.5
492,Brownie,11/4/2016 13:04,afternoon,weekday,2.0
493,Coffee,11/4/2016 13:15,afternoon,weekday,2.0
493,Brownie,11/4/2016 13:15,afternoon,weekday,2.0
494,Alfajores,11/4/2016 13:39,afternoon,weekday,1.5
494,Coffee,11/4/2016 13:39,afternoon,weekday,2.0
494,Tartine,11/4/2016 13:39,afternoon,weekday,3.0
495,Mighty Protein,11/4/2016 13:55,afternoon,weekday,2.0
495,Coffee,11/4/2016 13:55,afternoon,weekday,2.0
497,Coffee,11/4/2016 14:04,afternoon,weekday,2.0
497,Hot chocolate,11/4/2016 14:04,afternoon,weekday,2.5
498,Soup,11/4/2016 14:16,afternoon,weekday,3.0
498,Jam,11/4/2016 14:16,afternoon,weekday,1.25
498,Coffee,11/4/2016 14:16,afternoon,weekday,2.0
498,Coffee,11/4/2016 14:16,afternoon,weekday,2.0
499,Mineral water,11/4/2016 14:17,afternoon,weekday,1.5
499,Brownie,11/4/2016 14:17,afternoon,weekday,2.0
500,Scandinavian,11/4/2016 14:24,afternoon,weekday,2.5
500,Coffee,11/4/2016 14:24,afternoon,weekday,2.0
501,Scandinavian,11/4/2016 14:30,afternoon,weekday,2.5
501,Coffee,11/4/2016 14:30,afternoon,weekday,2.0
502,Coffee,11/4/2016 14:49,afternoon,weekday,2.0
502,Coffee,11/4/2016 14:49,afternoon,weekday,2.0
503,Coffee,11/4/2016 14:51,afternoon,weekday,2.0
503,Coffee,11/4/2016 14:51,afternoon,weekday,2.0
503,Hot chocolate,11/4/2016 14:51,afternoon,weekday,2.5
503,Brownie,11/4/2016 14:51,afternoon,weekday,2.0
504,Tea,11/4/2016 15:18,afternoon,weekday,2.0
