Transaction,Item,date_time,period_day,weekday_weekend,profit,Profit
284,Coffee,11/2/2016 10:48,morning,weekday,2.0,2.81
285,Pastry,11/2/2016 10:52,morning,weekday,2.5,1.83
286,Bread,11/2/2016 10:53,morning,weekday,2.0,2.24
286,Juice,11/2/2016 10:53,morning,weekday,2.0,1.07
286,Alfajores,11/2/2016 10:53,morning,weekday,1.5,1.33
287,Coffee,11/2/2016 10:56,morning,weekday,2.0,2.81
287,Pastry,11/2/2016 10:56,morning,weekday,2.5,1.83
288,Bread,11/2/2016 10:59,morning,weekday,2.0,2.24
288,Alfajores,11/2/2016 10:59,morning,weekday,1.5,1.33
289,Bread,11/2/2016 11:00,morning,weekday,2.0,2.24
290,Coffee,11/2/2016 11:03,morning,weekday,2.0,2.81
291,Coffee,11/2/2016 11:04,morning,weekday,2.0,2.81
294,Coffee,11/2/2016 11:35,morning,weekday,2.0,2.81
295,Bread,11/2/2016 11:39,morning,weekday,2.0,2.24
297,Coffee,11/2/2016 12:06,afternoon,weekday,2.0,2.81
298,Coffee,11/2/2016 12:11,afternoon,weekday,2.0,2.81
299,Bread,11/2/2016 12:14,afternoon,weekday,2.0,2.24
300,Alfajores,11/2/2016 12:18,afternoon,weekday,1.5,1.33
300,Coffee,11/2/2016 12:18,afternoon,weekday,2.0,2.81
300,Coffee,11/2/2016 12:18,afternoon,weekday,2.0,2.81
301,Juice,11/2/2016 12:24,afternoon,weekday,2.0,1.07
301,Soup,11/2/2016 12:24,afternoon,weekday,3.0,2.16
302,Soup,11/2/2016 12:27,afternoon,weekday,3.0,2.16
302,Tea,11/2/2016 12:27,afternoon,weekday,2.0,2.83
303,Juice,11/2/2016 12:30,afternoon,weekday,2.0,1.07
303,Tea,11/2/2016 12:30,afternoon,weekday,2.0,2.83
303,Soup,11/2/2016 12:30,afternoon,weekday,3.0,2.16
304,Tea,11/2/2016 12:33,afternoon,weekday,2.0,2.83
305,Fudge,11/2/2016 12:35,afternoon,weekday,2.0,1.39
306,Coffee,11/2/2016 12:39,afternoon,weekday,2.0,2.81
306,Juice,11/2/2016 12:39,afternoon,weekday,2.0,1.07
306,Soup,11/2/2016 12:39,afternoon,weekday,3.0,2.16
308,Smoothies,11/2/2016 12:54,afternoon,weekday,2.5,1.15
309,Tea,11/2/2016 12:56,afternoon,weekday,2.0,2.83
310,Coffee,11/2/2016 13:02,afternoon,weekday,2.0,2.81
310,Sandwich,11/2/2016 13:02,afternoon,weekday,3.5,1.28
310,Sandwich,11/2/2016 13:02,afternoon,weekday,3.5,1.28
312,Soup,11/2/2016 13:11,afternoon,weekday,3.0,2.16
312,Tea,11/2/2016 13:11,afternoon,weekday,2.0,2.83
312,Juice,11/2/2016 13:11,afternoon,weekday,2.0,1.07
313,Soup,11/2/2016 13:12,afternoon,weekday,3.0,2.16
314,Coffee,11/2/2016 13:16,afternoon,weekday,2.0,2.81
316,Bread,11/2/2016 13:23,afternoon,weekday,2.0,2.24
317,Tea,11/2/2016 13:42,afternoon,weekday,2.0,2.83
318,Soup,11/2/2016 13:46,afternoon,weekday,3.0,2.16
318,Bread,11/2/2016 13:46,afternoon,weekday,2.0,2.24
319,Coffee,11/2/2016 13:50,afternoon,weekday,2.0,2.81
320,Coffee,11/2/2016 13:58,afternoon,weekday,2.0,2.81
321,Coffee,11/2/2016 14:00,afternoon,weekday,2.0,2.81
321,Tea,11/2/2016 14:00,afternoon,weekday,2.0,2.83
322,Bread,11/2/2016 14:01,afternoon,weekday,2.0,2.24
323,Tea,11/2/2016 14:05,afternoon,weekday,2.0,2.83
324,Coffee,11/2/2016 14:11,afternoon,weekday,2.0,2.81
324,Tea,11/2/2016 14:11,afternoon,weekday,2.0,2.83
325,Coffee,11/2/2016 14:11,afternoon,weekday,2.0,2.81
326,Fudge,11/2/2016 14:34,afternoon,weekday,2.0,1.39
327,Tea,11/2/2016 15:03,afternoon,weekday,2.0,2.83
328,Soup,11/2/2016 15:25,afternoon,weekday,3.0,2.16
328,Tea,11/2/2016 15:25,afternoon,weekday,2.0,2.83
329,Juice,11/2/2016 15:33,afternoon,weekday,2.0,1.07
330,Alfajores,11/2/2016 15:46,afternoon,weekday,1.5,1.33
331,Bread,11/2/2016 15:57,afternoon,weekday,2.0,2.24
332,Coffee,11/2/2016 16:25,afternoon,weekday,2.0,2.81
332,Alfajores,11/2/2016 16:25,afternoon,weekday,1.5,1.33
333,Juice,11/2/2016 16:54,afternoon,weekday,2.0,1.07
333,Alfajores,11/2/2016 16:54,afternoon,weekday,1.5,1.33
334,Coffee,11/2/2016 17:01,evening,weekday,2.0,2.81
334,Alfajores,11/2/2016 17:01,evening,weekday,1.5,1.33
335,Fudge,11/2/2016 17:41,evening,weekday,2.0,1.39
336,Juice,11/2/2016 18:08,evening,weekday,2.0,1.07
337,Coffee,11/2/2016 18:13,evening,weekday,2.0,2.81
337,Alfajores,11/2/2016 18:13,evening,weekday,1.5,1.33
338,Coffee,11/2/2016 18:19,evening,weekday,2.0,2.81
339,Alfajores,11/2/2016 18:40,evening,weekday,1.5,1.33
340,Coffee,11/3/2016 7:46,morning,weekday,2.0,2.81
340,Bread,11/3/2016 7:46,morning,weekday,2.0,2.24
341,Medialuna,11/3/2016 7:50,morning,weekday,1.5,1.15
341,Medialuna,11/3/2016 7:50,morning,weekday,1.5,1.15
342,Medialuna,11/3/2016 8:01,morning,weekday,1.5,1.15
342,Bread,11/3/2016 8:01,morning,weekday,2.0,2.24
344,Coffee,11/3/2016 8:08,morning,weekday,2.0,2.81
344,Pastry,11/3/2016 8:08,morning,weekday,2.5,1.83
346,Coffee,11/3/2016 8:15,morning,weekday,2.0,2.81
346,Coffee,11/3/2016 8:15,morning,weekday,2.0,2.81
346,Pastry,11/3/2016 8:15,morning,weekday,2.5,1.83
346,Pastry,11/3/2016 8:15,morning,weekday,2.5,1.83
346,Coffee,11/3/2016 8:15,morning,weekday,2.0,2.81
347,Medialuna,11/3/2016 8:40,morning,weekday,1.5,1.15
348,Bread,11/3/2016 8:49,morning,weekday,2.0,2.24
348,Tea,11/3/2016 8:49,morning,weekday,2.0,2.83
348,Sandwich,11/3/2016 8:49,morning,weekday,3.5,1.28
349,Bread,11/3/2016 8:54,morning,weekday,2.0,2.24
350,Coffee,11/3/2016 9:00,morning,weekday,2.0,2.81
351,Focaccia,11/3/2016 9:02,morning,weekday,2.5,1.72
352,Bread,11/3/2016 9:06,morning,weekday,2.0,2.24
353,Pastry,11/3/2016 9:08,morning,weekday,2.5,1.83
353,Bread,11/3/2016 9:08,morning,weekday,2.0,2.24
354,Pastry,11/3/2016 9:13,morning,weekday,2.5,1.83
355,Bread,11/3/2016 9:19,morning,weekday,2.0,2.24
355,Pastry,11/3/2016 9:19,morning,weekday,2.5,1.83
356,Pastry,11/3/2016 9:24,morning,weekday,2.5,1.83
356,Bread,11/3/2016 9:24,morning,weekday,2.0,2.24
357,Coffee,11/3/2016 9:31,morning,weekday,2.0,2.81
359,Bread,11/3/2016 9:34,morning,weekday,2.0,2.24
359,Pastry,11/3/2016 9:34,morning,weekday,2.5,1.83
360,Coffee,11/3/2016 9:44,morning,weekday,2.0,2.81
360,Tea,11/3/2016 9:44,morning,weekday,2.0,2.83
360,Bread,11/3/2016 9:44,morning,weekday,2.0,2.24
363,Pastry,11/3/2016 9:57,morning,weekday,2.5,1.83
363,Medialuna,11/3/2016 9:57,morning,weekday,1.5,1.15
363,Medialuna,11/3/2016 9:57,morning,weekday,1.5,1.15
364,Coffee,11/3/2016 9:59,morning,weekday,2.0,2.81
365,Tea,11/3/2016 10:01,morning,weekday,2.0,2.83
366,Bread,11/3/2016 10:04,morning,weekday,2.0,2.24
367,Bread,11/3/2016 10:10,morning,weekday,2.0,2.24
367,Pastry,11/3/2016 10:10,morning,weekday,2.5,1.83
368,Pastry,11/3/2016 10:13,morning,weekday,2.5,1.83
370,Tea,11/3/2016 10:27,morning,weekday,2.0,2.83
371,Coffee,11/3/2016 10:39,morning,weekday,2.0,2.81
371,Brownie,11/3/2016 10:39,morning,weekday,2.0,2.97
371,Alfajores,11/3/2016 10:39,morning,weekday,1.5,1.33
371,Fudge,11/3/2016 10:39,morning,weekday,2.0,1.39
372,Bread,11/3/2016 10:48,morning,weekday,2.0,2.24
372,Fudge,11/3/2016 10:48,morning,weekday,2.0,1.39
373,Coffee,11/3/2016 11:03,morning,weekday,2.0,2.81
374,Bread,11/3/2016 11:05,morning,weekday,2.0,2.24
375,Coffee,11/3/2016 11:15,morning,weekday,2.0,2.81
375,Coffee,11/3/2016 11:15,morning,weekday,2.0,2.81
375,Pastry,11/3/2016 11:15,morning,weekday,2.5,1.83
376,Soup,11/3/2016 11:20,morning,weekday,3.0,2.16
376,Coffee,11/3/2016 11:20,morning,weekday,2.0,2.81
377,Smoothies,11/3/2016 11:23,morning,weekday,2.5,1.15
377,Soup,11/3/2016 11:23,morning,weekday,3.0,2.16
377,Pastry,11/3/2016 11:23,morning,weekday,2.5,1.83
378,Pastry,11/3/2016 11:31,morning,weekday,2.5,1.83
378,Bread,11/3/2016 11:31,morning,weekday,2.0,2.24
379,Pastry,11/3/2016 11:47,morning,weekday,2.5,1.83
379,Medialuna,11/3/2016 11:47,morning,weekday,1.5,1.15
380,Tea,11/3/2016 11:51,morning,weekday,2.0,2.83
380,Coffee,11/3/2016 11:51,morning,weekday,2.0,2.81
381,Bread,11/3/2016 11:53,morning,weekday,2.0,2.24
382,Coffee,11/3/2016 12:01,afternoon,weekday,2.0,2.81
382,Coffee,11/3/2016 12:01,afternoon,weekday,2.0,2.81
382,Bread,11/3/2016 12:01,afternoon,weekday,2.0,2.24
382,Sandwich,11/3/2016 12:01,afternoon,weekday,3.5,1.28
382,Focaccia,11/3/2016 12:01,afternoon,weekday,2.5,1.72
383,Coffee,11/3/2016 12:02,afternoon,weekday,2.0,2.81
384,Coffee,11/3/2016 12:05,afternoon,weekday,2.0,2.81
384,Sandwich,11/3/2016 12:05,afternoon,weekday,3.5,1.28
384,Brownie,11/3/2016 12:05,afternoon,weekday,2.0,2.97
385,Brownie,11/3/2016 12:07,afternoon,weekday,2.0,2.97
386,Coffee,11/3/2016 12:12,afternoon,weekday,2.0,2.81
387,Coffee,11/3/2016 12:16,afternoon,weekday,2.0,2.81
388,Sandwich,11/3/2016 12:23,afternoon,weekday,3.5,1.28
388,Bread,11/3/2016 12:23,afternoon,weekday,2.0,2.24
388,Coffee,11/3/2016 12:23,afternoon,weekday,2.0,2.81
389,Coffee,11/3/2016 12:37,afternoon,weekday,2.0,2.81
389,Hot chocolate,11/3/2016 12:37,afternoon,weekday,2.5,2.69
390,Tea,11/3/2016 12:47,afternoon,weekday,2.0,2.83
391,Sandwich,11/3/2016 13:02,afternoon,weekday,3.5,1.28
391,Coffee,11/3/2016 13:02,afternoon,weekday,2.0,2.81
391,Brownie,11/3/2016 13:02,afternoon,weekday,2.0,2.97
392,Brownie,11/3/2016 13:19,afternoon,weekday,2.0,2.97
392,Pastry,11/3/2016 13:19,afternoon,weekday,2.5,1.83
392,Focaccia,11/3/2016 13:19,afternoon,weekday,2.5,1.72
393,Cake,11/3/2016 13:30,afternoon,weekday,3.0,1.92
393,Focaccia,11/3/2016 13:30,afternoon,weekday,2.5,1.72
394,Soup,11/3/2016 13:35,afternoon,weekday,3.0,2.16
397,Coffee,11/3/2016 13:41,afternoon,weekday,2.0,2.81
397,Coffee,11/3/2016 13:41,afternoon,weekday,2.0,2.81
397,Pastry,11/3/2016 13:41,afternoon,weekday,2.5,1.83
398,Coffee,11/3/2016 14:00,afternoon,weekday,2.0,2.81
399,Tea,11/3/2016 14:03,afternoon,weekday,2.0,2.83
399,Cake,11/3/2016 14:03,afternoon,weekday,3.0,1.92
400,Coffee,11/3/2016 14:09,afternoon,weekday,2.0,2.81
400,Soup,11/3/2016 14:09,afternoon,weekday,3.0,2.16
401,Bread,11/3/2016 14:14,afternoon,weekday,2.0,2.24
401,Focaccia,11/3/2016 14:14,afternoon,weekday,2.5,1.72
401,Fudge,11/3/2016 14:14,afternoon,weekday,2.0,1.39
402,Hot chocolate,11/3/2016 14:16,afternoon,weekday,2.5,2.69
402,Coffee,11/3/2016 14:16,afternoon,weekday,2.0,2.81
402,Alfajores,11/3/2016 14:16,afternoon,weekday,1.5,1.33
403,Brownie,11/3/2016 14:26,afternoon,weekday,2.0,2.97
403,Pastry,11/3/2016 14:26,afternoon,weekday,2.5,1.83
403,Cake,11/3/2016 14:26,afternoon,weekday,3.0,1.92
404,Medialuna,11/3/2016 14:40,afternoon,weekday,1.5,1.15
404,Alfajores,11/3/2016 14:40,afternoon,weekday,1.5,1.33
405,Alfajores,11/3/2016 14:41,afternoon,weekday,1.5,1.33
406,Bread,11/3/2016 14:48,afternoon,weekday,2.0,2.24
406,Cake,11/3/2016 14:48,afternoon,weekday,3.0,1.92
407,Cake,11/3/2016 14:51,afternoon,weekday,3.0,1.92
407,Coffee,11/3/2016 14:51,afternoon,weekday,2.0,2.81
408,Bread,11/3/2016 15:00,afternoon,weekday,2.0,2.24
409,Sandwich,11/3/2016 15:01,afternoon,weekday,3.5,1.28
410,Bread,11/3/2016 15:06,afternoon,weekday,2.0,2.24
410,Coffee,11/3/2016 15:06,afternoon,weekday,2.0,2.81
410,Alfajores,11/3/2016 15:06,afternoon,weekday,1.5,1.33
410,Medialuna,11/3/2016 15:06,afternoon,weekday,1.5,1.15
411,Coffee,11/3/2016 15:19,afternoon,weekday,2.0,2.81
412,Bread,11/3/2016 15:23,afternoon,weekday,2.0,2.24
412,Alfajores,11/3/2016 15:23,afternoon,weekday,1.5,1.33
413,Tea,11/3/2016 15:27,afternoon,weekday,2.0,2.83
413,Coffee,11/3/2016 15:27,afternoon,weekday,2.0,2.81
414,Bread,11/3/2016 15:33,afternoon,weekday,2.0,2.24
417,Fudge,11/3/2016 15:41,afternoon,weekday,2.0,1.39
418,Coffee,11/3/2016 15:42,afternoon,weekday,2.0,2.81
419,Coffee,11/3/2016 15:55,afternoon,weekday,2.0,2.81
419,Alfajores,11/3/2016 15:55,afternoon,weekday,1.5,1.33
419,Juice,11/3/2016 15:55,afternoon,weekday,2.0,1.07
419,Brownie,11/3/2016 15:55,afternoon,weekday,2.0,2.97
420,Alfajores,11/3/2016 15:59,afternoon,weekday,1.5,1.33
421,Alfajores,11/3/2016 16:06,afternoon,weekday,1.5,1.33
421,Brownie,11/3/2016 16:06,afternoon,weekday,2.0,2.97
421,Bread,11/3/2016 16:06,afternoon,weekday,2.0,2.24
421,Juice,11/3/2016 16:06,afternoon,weekday,2.0,1.07
422,Cake,11/3/2016 16:10,afternoon,weekday,3.0,1.92
424,Coffee,11/3/2016 16:28,afternoon,weekday,2.0,2.81
426,Tea,11/3/2016 17:15,evening,weekday,2.0,2.83
427,Coffee,11/3/2016 17:25,evening,weekday,2.0,2.81
428,Focaccia,11/3/2016 17:29,evening,weekday,2.5,1.72
430,Juice,11/3/2016 17:40,evening,weekday,2.0,1.07
431,Bread,11/3/2016 17:45,evening,weekday,2.0,2.24
432,Hot chocolate,11/3/2016 18:07,evening,weekday,2.5,2.69
433,Coffee,11/3/2016 18:08,evening,weekday,2.0,2.81
435,Coffee,11/3/2016 18:51,evening,weekday,2.0,2.81
436,Coffee,11/3/2016 19:00,evening,weekday,2.0,2.81
437,Medialuna,11/4/2016 7:32,morning,weekday,1.5,1.15
438,Bread,11/4/2016 8:34,morning,weekday,2.0,2.24
438,Tea,11/4/2016 8:34,morning,weekday,2.0,2.83
440,Bread,11/4/2016 8:40,morning,weekday,2.0,2.24
441,Coffee,11/4/2016 8:45,morning,weekday,2.0,2.81
442,Medialuna,11/4/2016 8:53,morning,weekday,1.5,1.15
442,Coffee,11/4/2016 8:53,morning,weekday,2.0,2.81
443,Bread,11/4/2016 9:02,morning,weekday,2.0,2.24
444,Medialuna,11/4/2016 9:05,morning,weekday,1.5,1.15
444,Pastry,11/4/2016 9:05,morning,weekday,2.5,1.83
444,Medialuna,11/4/2016 9:05,morning,weekday,1.5,1.15
445,Coffee,11/4/2016 9:07,morning,weekday,2.0,2.81
445,Coffee,11/4/2016 9:07,morning,weekday,2.0,2.81
446,Bread,11/4/2016 9:08,morning,weekday,2.0,2.24
446,Coffee,11/4/2016 9:08,morning,weekday,2.0,2.81
447,Coffee,11/4/2016 9:09,morning,weekday,2.0,2.81
447,Coffee,11/4/2016 9:09,morning,weekday,2.0,2.81
448,Bread,11/4/2016 9:11,morning,weekday,2.0,2.24
449,Hot chocolate,11/4/2016 9:13,morning,weekday,2.5,2.69
450,Bread,11/4/2016 9:14,morning,weekday,2.0,2.24
450,Medialuna,11/4/2016 9:14,morning,weekday,1.5,1.15
451,Bread,11/4/2016 9:22,morning,weekday,2.0,2.24
452,Bread,11/4/2016 9:23,morning,weekday,2.0,2.24
453,Coffee,11/4/2016 9:24,morning,weekday,2.0,2.81
453,Bread,11/4/2016 9:24,morning,weekday,2.0,2.24
454,Bread,11/4/2016 9:29,morning,weekday,2.0,2.24
455,Bread,11/4/2016 9:30,morning,weekday,2.0,2.24
455,Coffee,11/4/2016 9:30,morning,weekday,2.0,2.81
455,Coffee,11/4/2016 9:30,morning,weekday,2.0,2.81
456,Tea,11/4/2016 9:38,morning,weekday,2.0,2.83
456,Pastry,11/4/2016 9:38,morning,weekday,2.5,1.83
457,Coffee,11/4/2016 9:40,morning,weekday,2.0,2.81
457,Coffee,11/4/2016 9:40,morning,weekday,2.0,2.81
458,Bread,11/4/2016 9:52,morning,weekday,2.0,2.24
459,Pastry,11/4/2016 9:55,morning,weekday,2.5,1.83
459,Brownie,11/4/2016 9:55,morning,weekday,2.0,2.97
461,Coffee,11/4/2016 10:01,morning,weekday,2.0,2.81
462,Tea,11/4/2016 10:10,morning,weekday,2.0,2.83
462,Coffee,11/4/2016 10:10,morning,weekday,2.0,2.81
463,Tea,11/4/2016 10:14,morning,weekday,2.0,2.83
464,Bread,11/4/2016 10:24,morning,weekday,2.0,2.24
465,Brownie,11/4/2016 10:25,morning,weekday,2.0,2.97
466,Bread,11/4/2016 10:35,morning,weekday,2.0,2.24
466,Coffee,11/4/2016 10:35,morning,weekday,2.0,2.81
467,Bread,11/4/2016 10:36,morning,weekday,2.0,2.24
468,Coffee,11/4/2016 10:41,morning,weekday,2.0,2.81
469,Tea,11/4/2016 10:48,morning,weekday,2.0,2.83
469,Tea,11/4/2016 10:48,morning,weekday,2.0,2.83
470,Tea,11/4/2016 10:51,morning,weekday,2.0,2.83
471,Coffee,11/4/2016 10:54,morning,weekday,2.0,2.81
471,Coffee,11/4/2016 10:54,morning,weekday,2.0,2.81
473,Bread,11/4/2016 11:00,morning,weekday,2.0,2.24
473,Coffee,11/4/2016 11:00,morning,weekday,2.0,2.81
474,Bread,11/4/2016 11:06,morning,weekday,2.0,2.24
474,Bread,11/4/2016 11:06,morning,weekday,2.0,2.24
475,Bread,11/4/2016 11:10,morning,weekday,2.0,2.24
476,Coffee,11/4/2016 11:12,morning,weekday,2.0,2.81
476,Brownie,11/4/2016 11:12,morning,weekday,2.0,2.97
477,Coffee,11/4/2016 11:13,morning,weekday,2.0,2.81
478,Coffee,11/4/2016 11:17,morning,weekday,2.0,2.81
478,Brownie,11/4/2016 11:17,morning,weekday,2.0,2.97
479,Coffee,11/4/2016 11:25,morning,weekday,2.0,2.81
479,Coffee,11/4/2016 11:25,morning,weekday,2.0,2.81
480,Brownie,11/4/2016 11:33,morning,weekday,2.0,2.97
480,Coffee,11/4/2016 11:33,morning,weekday,2.0,2.81
481,Brownie,11/4/2016 11:36,morning,weekday,2.0,2.97
481,Juice,11/4/2016 11:36,morning,weekday,2.0,1.07
482,Coffee,11/4/2016 11:42,morning,weekday,2.0,2.81
482,Coffee,11/4/2016 11:42,morning,weekday,2.0,2.81
482,Bread,11/4/2016 11:42,morning,weekday,2.0,2.24
482,Tea,11/4/2016 11:42,morning,weekday,2.0,2.83
482,Alfajores,11/4/2016 11:42,morning,weekday,1.5,1.33
482,Medialuna,11/4/2016 11:42,morning,weekday,1.5,1.15
482,Pastry,11/4/2016 11:42,morning,weekday,2.5,1.83
483,Bread,11/4/2016 12:09,afternoon,weekday,2.0,2.24
484,Fudge,11/4/2016 12:13,afternoon,weekday,2.0,1.39
484,Fudge,11/4/2016 12:13,afternoon,weekday,2.0,1.39
485,Coffee,11/4/2016 12:17,afternoon,weekday,2.0,2.81
486,Pastry,11/4/2016 12:34,afternoon,weekday,2.5,1.83
486,Bread,11/4/2016 12:34,afternoon,weekday,2.0,2.24
487,Soup,11/4/2016 12:45,afternoon,weekday,3.0,2.16
487,Coffee,11/4/2016 12:45,afternoon,weekday,2.0,2.81
488,Juice,11/4/2016 12:51,afternoon,weekday,2.0,1.07
488,Sandwich,11/4/2016 12:51,afternoon,weekday,3.5,1.28
489,Bread,11/4/2016 12:54,afternoon,weekday,2.0,2.24
489,Pastry,11/4/2016 12:54,afternoon,weekday,2.5,1.83
489,Bread,11/4/2016 12:54,afternoon,weekday,2.0,2.24
490,Coffee,11/4/2016 12:56,afternoon,weekday,2.0,2.81
490,Coffee,11/4/2016 12:56,afternoon,weekday,2.0,2.81
491,Bread,11/4/2016 13:01,afternoon,weekday,2.0,2.24
491,Coffee,11/4/2016 13:01,afternoon,weekday,2.0,2.81
492,Coffee,11/4/2016 13:04,afternoon,weekday,2.0,2.81
492,Sandwich,11/4/2016 13:04,afternoon,weekday,3.5,1.28
492,Brownie,11/4/2016 13:04,afternoon,weekday,2.0,2.97
493,Coffee,11/4/2016 13:15,afternoon,weekday,2.0,2.81
493,Brownie,11/4/2016 13:15,afternoon,weekday,2.0,2.97
494,Alfajores,11/4/2016 13:39,afternoon,weekday,1.5,1.33
494,Coffee,11/4/2016 13:39,afternoon,weekday,2.0,2.81
495,Coffee,11/4/2016 13:55,afternoon,weekday,2.0,2.81
497,Coffee,11/4/2016 14:04,afternoon,weekday,2.0,2.81
497,Hot chocolate,11/4/2016 14:04,afternoon,weekday,2.5,2.69
498,Soup,11/4/2016 14:16,afternoon,weekday,3.0,2.16
498,Coffee,11/4/2016 14:16,afternoon,weekday,2.0,2.81
498,Coffee,11/4/2016 14:16,afternoon,weekday,2.0,2.81
499,Brownie,11/4/2016 14:17,afternoon,weekday,2.0,2.97
500,Coffee,11/4/2016 14:24,afternoon,weekday,2.0,2.81
501,Coffee,11/4/2016 14:30,afternoon,weekday,2.0,2.81
502,Coffee,11/4/2016 14:49,afternoon,weekday,2.0,2.81
502,Coffee,11/4/2016 14:49,afternoon,weekday,2.0,2.81
503,Coffee,11/4/2016 14:51,afternoon,weekday,2.0,2.81
503,Coffee,11/4/2016 14:51,afternoon,weekday,2.0,2.81
503,Hot chocolate,11/4/2016 14:51,afternoon,weekday,2.5,2.69
503,Brownie,11/4/2016 14:51,afternoon,weekday,2.0,2.97
504,Tea,11/4/2016 15:18,afternoon,weekday,2.0,2.83
504,Cake,11/4/2016 15:18,afternoon,weekday,3.0,1.92
505,Medialuna,11/4/2016 15:20,afternoon,weekday,1.5,1.15
506,Alfajores,11/4/2016 15:31,afternoon,weekday,1.5,1.33
506,Tea,11/4/2016 15:31,afternoon,weekday,2.0,2.83
506,Coffee,11/4/2016 15:31,afternoon,weekday,2.0,2.81
507,Coffee,11/4/2016 15:35,afternoon,weekday,2.0,2.81
507,Juice,11/4/2016 15:35,afternoon,weekday,2.0,1.07
507,Brownie,11/4/2016 15:35,afternoon,weekday,2.0,2.97
507,Alfajores,11/4/2016 15:35,afternoon,weekday,1.5,1.33
508,Coffee,11/4/2016 15:35,afternoon,weekday,2.0,2.81
508,Sandwich,11/4/2016 15:35,afternoon,weekday,3.5,1.28
509,Bread,11/4/2016 15:36,afternoon,weekday,2.0,2.24
509,Soup,11/4/2016 15:36,afternoon,weekday,3.0,2.16
510,Soup,11/4/2016 15:37,afternoon,weekday,3.0,2.16
510,Bread,11/4/2016 15:37,afternoon,weekday,2.0,2.24
511,Bread,11/4/2016 15:38,afternoon,weekday,2.0,2.24
512,Tea,11/4/2016 15:39,afternoon,weekday,2.0,2.83
512,Brownie,11/4/2016 15:39,afternoon,weekday,2.0,2.97
513,Coffee,11/4/2016 15:41,afternoon,weekday,2.0,2.81
513,Bread,11/4/2016 15:41,afternoon,weekday,2.0,2.24
513,Brownie,11/4/2016 15:41,afternoon,weekday,2.0,2.97
514,Brownie,11/4/2016 15:51,afternoon,weekday,2.0,2.97
515,Bread,11/4/2016 15:57,afternoon,weekday,2.0,2.24
516,Coffee,11/4/2016 16:04,afternoon,weekday,2.0,2.81
517,Tea,11/4/2016 16:14,afternoon,weekday,2.0,2.83
517,Brownie,11/4/2016 16:14,afternoon,weekday,2.0,2.97
517,Tea,11/4/2016 16:14,afternoon,weekday,2.0,2.83
518,Alfajores,11/4/2016 16:56,afternoon,weekday,1.5,1.33
518,Medialuna,11/4/2016 16:56,afternoon,weekday,1.5,1.15
519,Hot chocolate,11/4/2016 17:52,evening,weekday,2.5,2.69
519,Coffee,11/4/2016 17:52,evening,weekday,2.0,2.81
519,Alfajores,11/4/2016 17:52,evening,weekday,1.5,1.33
520,Brownie,11/4/2016 17:58,evening,weekday,2.0,2.97
521,Fudge,11/4/2016 18:48,evening,weekday,2.0,1.39
522,Tea,11/4/2016 19:02,evening,weekday,2.0,2.83
522,Brownie,11/4/2016 19:02,evening,weekday,2.0,2.97
523,Fudge,11/4/2016 20:00,evening,weekday,2.0,1.39
524,Bread,11/5/2016 8:29,morning,weekend,2.0,2.24
524,Fudge,11/5/2016 8:29,morning,weekend,2.0,1.39
524,Pastry,11/5/2016 8:29,morning,weekend,2.5,1.83
524,Coffee,11/5/2016 8:29,morning,weekend,2.0,2.81
525,Bread,11/5/2016 8:32,morning,weekend,2.0,2.24
525,Fudge,11/5/2016 8:32,morning,weekend,2.0,1.39
526,Hot chocolate,11/5/2016 8:36,morning,weekend,2.5,2.69
526,Coffee,11/5/2016 8:36,morning,weekend,2.0,2.81
526,Medialuna,11/5/2016 8:36,morning,weekend,1.5,1.15
526,Medialuna,11/5/2016 8:36,morning,weekend,1.5,1.15
527,Bread,11/5/2016 8:39,morning,weekend,2.0,2.24
528,Bread,11/5/2016 8:42,morning,weekend,2.0,2.24
528,Medialuna,11/5/2016 8:42,morning,weekend,1.5,1.15
529,Bread,11/5/2016 8:50,morning,weekend,2.0,2.24
529,Coffee,11/5/2016 8:50,morning,weekend,2.0,2.81
529,Medialuna,11/5/2016 8:50,morning,weekend,1.5,1.15
530,Coffee,11/5/2016 8:51,morning,weekend,2.0,2.81
530,Brownie,11/5/2016 8:51,morning,weekend,2.0,2.97
531,Bread,11/5/2016 8:53,morning,weekend,2.0,2.24
531,Coffee,11/5/2016 8:53,morning,weekend,2.0,2.81
533,Coffee,11/5/2016 9:00,morning,weekend,2.0,2.81
534,Coffee,11/5/2016 9:03,morning,weekend,2.0,2.81
534,Coffee,11/5/2016 9:03,morning,weekend,2.0,2.81
535,Bread,11/5/2016 9:09,morning,weekend,2.0,2.24
536,Bread,11/5/2016 9:10,morning,weekend,2.0,2.24
537,Brownie,11/5/2016 9:18,morning,weekend,2.0,2.97
537,Coffee,11/5/2016 9:18,morning,weekend,2.0,2.81
537,Coffee,11/5/2016 9:18,morning,weekend,2.0,2.81
538,Coffee,11/5/2016 9:19,morning,weekend,2.0,2.81
539,Brownie,11/5/2016 9:26,morning,weekend,2.0,2.97
539,Hot chocolate,11/5/2016 9:26,morning,weekend,2.5,2.69
540,Bread,11/5/2016 9:27,morning,weekend,2.0,2.24
541,Bread,11/5/2016 9:33,morning,weekend,2.0,2.24
541,Bread,11/5/2016 9:33,morning,weekend,2.0,2.24
541,Medialuna,11/5/2016 9:33,morning,weekend,1.5,1.15
542,Coffee,11/5/2016 9:34,morning,weekend,2.0,2.81
